2024-09-29 13:56:38 | EVE69931351 | ERROR | Service started successfully.java.lang.IndexOutOfBoundsExceptionException in thread "main" java.lang.ArrayIndexOutOfBoundsException: Index 5 out of bounds for length 5
2024-09-29 13:56:38 | EVE42434779 | ERROR | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE07373778 | WARNING | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE49453003 | WARNING | Data fetched from database.
2024-09-29 13:56:38 | EVE95504139 | INFO | Unhandled exception in module.
2024-09-29 13:56:38 | EVE80850965 | CRITICAL | Disk space low warning issued.
2024-09-29 13:56:38 | EVE41238951 | DEBUG | Service started successfully.
2024-09-29 13:56:38 | EVE58581796 | DEBUG | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE70788942 | INFO | Service started successfully.
2024-09-29 13:56:38 | EVE03188741 | INFO | Unhandled exception in module.
2024-09-29 13:56:38 | EVE90930690 | DEBUG | Data fetched from database.
2024-09-29 13:56:38 | EVE04549154 | WARNING | Service started successfully.
2024-09-29 13:56:38 | EVE55852034 | DEBUG | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE55930159 | DEBUG | Disk space low warning issued.
2024-09-29 13:56:38 | EVE70200821 | INFO | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE89632472 | WARNING | Service started successfully.
2024-09-29 13:56:38 | EVE48706912 | DEBUG | Connection established successfully.
2024-09-29 13:56:38 | EVE35831743 | CRITICAL | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE97421773 | WARNING | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE16556489 | WARNING | Unhandled exception in module.
2024-09-29 13:56:38 | EVE14749052 | ERROR | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE93177032 | ERROR | Disk space low warning issued.
2024-09-29 13:56:38 | EVE74559668 | DEBUG | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE56826909 | WARNING | Data fetched from database.
2024-09-29 13:56:38 | EVE55953133 | INFO | Unhandled exception in module.
2024-09-29 13:56:38 | EVE33601976 | DEBUG | Unhandled exception in module.
2024-09-29 13:56:38 | EVE29302028 | INFO | Service started successfully.
2024-09-29 13:56:38 | EVE49079071 | INFO | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE07175090 | INFO | Disk space low warning issued.
2024-09-29 13:56:38 | EVE05038736 | WARNING | Data fetched from database.
2024-09-29 13:56:38 | EVE85674826 | INFO | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE40556914 | INFO | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE93262922 | CRITICAL | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE83619548 | INFO | Service started successfully.
2024-09-29 13:56:38 | EVE60540501 | ERROR | Data fetched from database.
2024-09-29 13:56:38 | EVE07538353 | DEBUG | Service started successfully.
2024-09-29 13:56:38 | EVE39255178 | ERROR | Service started successfully.
2024-09-29 13:56:38 | EVE40880226 | ERROR | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE39862529 | ERROR | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE67195235 | ERROR | Audit trail recorded.
2024-09-29 13:56:38 | EVE96588529 | CRITICAL | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE49716372 | DEBUG | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE90066267 | ERROR | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE20832793 | CRITICAL | Service started successfully.
2024-09-29 13:56:38 | EVE32265089 | CRITICAL | Connection established successfully.
2024-09-29 13:56:38 | EVE45272627 | WARNING | Audit trail recorded.
2024-09-29 13:56:38 | EVE21688225 | ERROR | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE73321171 | ERROR | Unhandled exception in module.
2024-09-29 13:56:38 | EVE99625132 | ERROR | Disk space low warning issued.
2024-09-29 13:56:38 | EVE12089753 | WARNING | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE56811577 | WARNING | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE68739469 | CRITICAL | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE94236576 | CRITICAL | Audit trail recorded.
2024-09-29 13:56:38 | EVE71582961 | INFO | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE66846054 | ERROR | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE47235532 | CRITICAL | Connection established successfully.
2024-09-29 13:56:38 | EVE73574537 | INFO | Data fetched from database.
2024-09-29 13:56:38 | EVE25175973 | DEBUG | Unhandled exception in module.
2024-09-29 13:56:38 | EVE66248598 | DEBUG | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE69003431 | DEBUG | Connection established successfully.
2024-09-29 13:56:38 | EVE04809732 | CRITICAL | Data fetched from database.
2024-09-29 13:56:38 | EVE35130338 | DEBUG | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE33950781 | DEBUG | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE17608284 | INFO | Connection established successfully.
2024-09-29 13:56:38 | EVE52587975 | CRITICAL | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE35644918 | CRITICAL | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE54039701 | DEBUG | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE32386216 | ERROR | Connection established successfully.
2024-09-29 13:56:38 | EVE03676918 | WARNING | Disk space low warning issued.
2024-09-29 13:56:38 | EVE20117782 | CRITICAL | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE51329257 | INFO | Unhandled exception in module.
2024-09-29 13:56:38 | EVE46302578 | DEBUG | Connection established successfully.
2024-09-29 13:56:38 | EVE17604825 | CRITICAL | Audit trail recorded.
2024-09-29 13:56:38 | EVE74690796 | DEBUG | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE02484266 | INFO | Unhandled exception in module.
2024-09-29 13:56:38 | EVE88910539 | ERROR | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE28850656 | INFO | Unhandled exception in module.
2024-09-29 13:56:38 | EVE89615392 | WARNING | Data fetched from database.
2024-09-29 13:56:38 | EVE03708518 | ERROR | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE18958315 | ERROR | Audit trail recorded.
2024-09-29 13:56:38 | EVE75968553 | WARNING | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE68222456 | INFO | Audit trail recorded.
2024-09-29 13:56:38 | EVE17177134 | CRITICAL | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE17393875 | CRITICAL | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE38073970 | DEBUG | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE86254412 | CRITICAL | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE42881975 | INFO | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE81481345 | ERROR | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE31648924 | CRITICAL | Unhandled exception in module.
2024-09-29 13:56:38 | EVE60976531 | INFO | Audit trail recorded.
2024-09-29 13:56:38 | EVE71667035 | INFO | Disk space low warning issued.
2024-09-29 13:56:38 | EVE90711547 | INFO | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE22785226 | CRITICAL | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE12304058 | WARNING | Service started successfully.
2024-09-29 13:56:38 | EVE74296017 | CRITICAL | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE31453280 | DEBUG | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE46565540 | ERROR | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE15027360 | DEBUG | Audit trail recorded.
2024-09-29 13:56:38 | EVE10866290 | DEBUG | Audit trail recorded.
2024-09-29 13:56:38 | EVE18141333 | CRITICAL | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE14425014 | DEBUG | Audit trail recorded.
2024-09-29 13:56:38 | EVE94759235 | WARNING | Service started successfully.
2024-09-29 13:56:38 | EVE85538934 | INFO | Disk space low warning issued.
2024-09-29 13:56:38 | EVE33808585 | CRITICAL | Connection established successfully.
2024-09-29 13:56:38 | EVE80806973 | CRITICAL | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE69321290 | DEBUG | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE19811576 | INFO | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE49597379 | INFO | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE51628284 | WARNING | Unhandled exception in module.
2024-09-29 13:56:38 | EVE82539967 | ERROR | Service started successfully.
2024-09-29 13:56:38 | EVE16026167 | DEBUG | Audit trail recorded.
2024-09-29 13:56:38 | EVE29371534 | INFO | Connection established successfully.
2024-09-29 13:56:38 | EVE21639236 | WARNING | Audit trail recorded.
2024-09-29 13:56:38 | EVE19791812 | INFO | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE73224321 | DEBUG | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE50160813 | WARNING | Unhandled exception in module.
2024-09-29 13:56:38 | EVE13966765 | ERROR | Audit trail recorded.
2024-09-29 13:56:38 | EVE34412582 | DEBUG | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE62084638 | WARNING | Connection established successfully.
2024-09-29 13:56:38 | EVE85997081 | ERROR | Connection established successfully.
2024-09-29 13:56:38 | EVE77464554 | INFO | Data fetched from database.
2024-09-29 13:56:38 | EVE62289072 | DEBUG | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE04940277 | CRITICAL | Data fetched from database.
2024-09-29 13:56:38 | EVE01736513 | WARNING | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE93437300 | DEBUG | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE77638667 | DEBUG | Connection established successfully.
2024-09-29 13:56:38 | EVE08337228 | DEBUG | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE22482887 | INFO | Unhandled exception in module.
2024-09-29 13:56:38 | EVE46802190 | CRITICAL | Unhandled exception in module.
2024-09-29 13:56:38 | EVE57170425 | WARNING | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE80039567 | DEBUG | Disk space low warning issued.
2024-09-29 13:56:38 | EVE46849436 | CRITICAL | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE15966330 | WARNING | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE73593421 | CRITICAL | Unhandled exception in module.
2024-09-29 13:56:38 | EVE56779821 | CRITICAL | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE49364080 | INFO | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE31247902 | DEBUG | Unhandled exception in module.
2024-09-29 13:56:38 | EVE46413363 | INFO | Audit trail recorded.
2024-09-29 13:56:38 | EVE83024814 | WARNING | Audit trail recorded.
2024-09-29 13:56:38 | EVE02167805 | INFO | Disk space low warning issued.
2024-09-29 13:56:38 | EVE81725792 | ERROR | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE04682948 | CRITICAL | Audit trail recorded.
2024-09-29 13:56:38 | EVE92144705 | ERROR | Disk space low warning issued.
2024-09-29 13:56:38 | EVE95248600 | WARNING | Disk space low warning issued.
2024-09-29 13:56:38 | EVE82057373 | DEBUG | Disk space low warning issued.
2024-09-29 13:56:38 | EVE70354338 | WARNING | Unhandled exception in module.
2024-09-29 13:56:38 | EVE24645507 | WARNING | Unhandled exception in module.
2024-09-29 13:56:38 | EVE21363750 | ERROR | Data fetched from database.
2024-09-29 13:56:38 | EVE51217569 | CRITICAL | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE76746299 | DEBUG | Data fetched from database.
2024-09-29 13:56:38 | EVE75640536 | ERROR | Audit trail recorded.
2024-09-29 13:56:38 | EVE98759085 | CRITICAL | Service started successfully.
2024-09-29 13:56:38 | EVE01426934 | WARNING | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE88987301 | DEBUG | Service started successfully.
2024-09-29 13:56:38 | EVE56462903 | ERROR | Data fetched from database.
2024-09-29 13:56:38 | EVE44183111 | ERROR | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE54111900 | DEBUG | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE23266179 | WARNING | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE01432481 | INFO | Unhandled exception in module.
2024-09-29 13:56:38 | EVE03021943 | INFO | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE52788329 | WARNING | Disk space low warning issued.
2024-09-29 13:56:38 | EVE16545250 | DEBUG | Disk space low warning issued.
2024-09-29 13:56:38 | EVE02118569 | ERROR | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE77575261 | CRITICAL | Unhandled exception in module.
2024-09-29 13:56:38 | EVE58446278 | DEBUG | Disk space low warning issued.
2024-09-29 13:56:38 | EVE13328759 | DEBUG | Connection established successfully.
2024-09-29 13:56:38 | EVE73419928 | DEBUG | Data fetched from database.
2024-09-29 13:56:38 | EVE83318884 | CRITICAL | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE37479280 | WARNING | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE09918901 | CRITICAL | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE49762240 | ERROR | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE92189575 | WARNING | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE53343779 | ERROR | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE44800889 | CRITICAL | Audit trail recorded.
2024-09-29 13:56:38 | EVE42703558 | WARNING | Data fetched from database.
2024-09-29 13:56:38 | EVE97217275 | CRITICAL | Disk space low warning issued.
2024-09-29 13:56:38 | EVE76501936 | DEBUG | Audit trail recorded.
2024-09-29 13:56:38 | EVE59953298 | WARNING | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE57053564 | CRITICAL | Data fetched from database.
2024-09-29 13:56:38 | EVE03956882 | ERROR | Service started successfully.
2024-09-29 13:56:38 | EVE87582053 | CRITICAL | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE58344112 | INFO | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE94266621 | DEBUG | Unhandled exception in module.
2024-09-29 13:56:38 | EVE78996482 | DEBUG | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE54237386 | ERROR | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE50743009 | CRITICAL | Disk space low warning issued.
2024-09-29 13:56:38 | EVE30395343 | CRITICAL | Service started successfully.
2024-09-29 13:56:38 | EVE13936525 | ERROR | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE18966059 | INFO | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE95316607 | DEBUG | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE46740521 | ERROR | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE87178165 | CRITICAL | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE95232936 | WARNING | Connection established successfully.
2024-09-29 13:56:38 | EVE62438367 | ERROR | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE72869227 | INFO | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE47959435 | WARNING | Unhandled exception in module.
2024-09-29 13:56:38 | EVE75149450 | WARNING | An exception occurred while processing the request.
2024-09-29 13:56:38 | EVE59583812 | WARNING | Service started successfully.
2024-09-29 13:56:38 | EVE10529454 | WARNING | Data fetched from database.
2024-09-29 13:56:38 | EVE31340757 | WARNING | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE58238594 | WARNING | Timeout occurred while fetching data.
2024-09-29 13:56:38 | EVE15730895 | DEBUG | File not found: /var/log/sample.log.
2024-09-29 13:56:38 | EVE93155799 | WARNING | Connection established successfully.
2024-09-29 13:56:38 | EVE39699415 | INFO | Validation error: Invalid EVE ID format.
2024-09-29 13:56:38 | EVE29378501 | CRITICAL | Configuration loaded from environment variables.
2024-09-29 13:56:38 | EVE52632894 | WARNING | Service started successfully.
2024-09-29 13:56:38 | EVE44313025 | ERROR | Connection established successfully.
2024-09-29 13:56:38 | EVE37563378 | CRITICAL | Invalid user credentials provided.
2024-09-29 13:56:38 | EVE55450323 | CRITICAL | Audit trail recorded.
